Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_id,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,isolate_name_alias
SRR29016823,WGS,302,301553644,PRJNA1109295,SAMN41389299,Pathogen.cl,138380018,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543709,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_10B7C5E2DFBC,Illumina HiSeq 2000,missing,missing,1019C8_10B7C5E2DFBC_2016-01384,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_10B7C5E2DFBC,SRP507535,not applicable,2016-01384
SRR29016824,WGS,302,217390170,PRJNA1109295,SAMN41389604,Pathogen.cl,107245737,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543708,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_8959CBAA07B9,Illumina HiSeq 2000,missing,missing,1019C8_8959CBAA07B9_2016-01375,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_8959CBAA07B9,SRP507535,not applicable,2016-01375
SRR29016825,WGS,302,320762656,PRJNA1109295,SAMN41389603,Pathogen.cl,139971056,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2005,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543707,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_892664664E9B,Illumina HiSeq 2000,missing,missing,1019C8_892664664E9B_2005-02936,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_892664664E9B,SRP507535,not applicable,2005-02936
SRR29016826,WGS,302,291750724,PRJNA1109295,SAMN41389602,Pathogen.cl,117560195,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2008,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543706,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_8868ECB8D39E,Illumina HiSeq 2000,missing,missing,1019C8_8868ECB8D39E_2008-01710,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T10:03:00Z,1,1019C8_8868ECB8D39E,SRP507535,not applicable,2008-01710
SRR29016827,WGS,302,357509714,PRJNA1109295,SAMN41389601,Pathogen.cl,150684837,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543705,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_8866F5BA0106,Illumina HiSeq 2000,missing,missing,1019C8_8866F5BA0106_2011-02413,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_8866F5BA0106,SRP507535,not applicable,2011-02413
SRR29016828,WGS,302,332088562,PRJNA1109295,SAMN41389600,Pathogen.cl,162904352,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543704,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_87DDF66F85C5,Illumina HiSeq 2000,missing,missing,1019C8_87DDF66F85C5_2010-02100,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_87DDF66F85C5,SRP507535,not applicable,
SRR29016829,WGS,302,854313002,PRJNA1109295,SAMN41389599,Pathogen.cl,379662753,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543703,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_87BBBC7F9C08,Illumina HiSeq 2000,missing,missing,1019C8_87BBBC7F9C08_2014-01986,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_87BBBC7F9C08,SRP507535,not applicable,2014-01986
SRR29016831,WGS,302,409895238,PRJNA1109295,SAMN41389597,Pathogen.cl,172972745,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543701,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_870B541A38AF,Illumina HiSeq 2000,missing,missing,1019C8_870B541A38AF_2009-02609,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_870B541A38AF,SRP507535,not applicable,2009-02609
SRR29016832,WGS,302,460440072,PRJNA1109295,SAMN41389596,Pathogen.cl,202219592,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543700,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_86FA170207D0,Illumina HiSeq 2000,missing,missing,1019C8_86FA170207D0_2009-01716,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_86FA170207D0,SRP507535,not applicable,2009-01716
SRR29016833,WGS,302,475139318,PRJNA1109295,SAMN41389595,Pathogen.cl,189704716,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543699,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_86BB4D425791,Illumina HiSeq 2000,missing,missing,1019C8_86BB4D425791_2015-02653,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_86BB4D425791,SRP507535,not applicable,2015-02653
SRR29016834,WGS,302,428050874,PRJNA1109295,SAMN41389298,Pathogen.cl,180002132,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543698,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_0F7048A44FC4,Illumina HiSeq 2000,missing,missing,1019C8_0F7048A44FC4_2010-01921,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_0F7048A44FC4,SRP507535,not applicable,
SRR29016835,WGS,302,407373840,PRJNA1109295,SAMN41389594,Pathogen.cl,179932295,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2007,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543697,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_8641CA4B7839,Illumina HiSeq 2000,missing,missing,1019C8_8641CA4B7839_2007-03327,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_8641CA4B7839,SRP507535,not applicable,2007-03327
SRR29016836,WGS,302,344870108,PRJNA1109295,SAMN41389593,Pathogen.cl,150688077,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2005,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543444,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_85A3CC8109C0,Illumina HiSeq 2000,missing,missing,1019C8_85A3CC8109C0_2005-01898,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_85A3CC8109C0,SRP507535,not applicable,2005-01898
SRR29016837,WGS,302,272705698,PRJNA1109295,SAMN41389516,Pathogen.cl,123743808,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543695,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_65088A0C5249,Illumina HiSeq 2000,missing,missing,1019C8_65088A0C5249_2011-01156,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_65088A0C5249,SRP507535,not applicable,2011-01156
SRR29016838,WGS,302,615678340,PRJNA1109295,SAMN41389515,Pathogen.cl,267789220,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2006,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543694,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_64A79EE2853F,Illumina HiSeq 2000,missing,missing,1019C8_64A79EE2853F_2007-00277,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_64A79EE2853F,SRP507535,not applicable,2007-00277
SRR29016839,WGS,302,245278360,PRJNA1109295,SAMN41389290,Pathogen.cl,109759680,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543693,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_0A2ECA35A1B2,Illumina HiSeq 2000,missing,missing,1019C8_0A2ECA35A1B2_2009-03251,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_0A2ECA35A1B2,SRP507535,not applicable,2009-03251
SRR29016840,WGS,302,162533682,PRJNA1109295,SAMN41389514,Pathogen.cl,72701637,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2007,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543692,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_64800CCE04F5,Illumina HiSeq 2000,missing,missing,1019C8_64800CCE04F5_2007-02231,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_64800CCE04F5,SRP507535,not applicable,2007-02231
SRR29016841,WGS,302,319700522,PRJNA1109295,SAMN41389513,Pathogen.cl,133775864,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543691,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_64321FCD8085,Illumina HiSeq 2000,missing,missing,1019C8_64321FCD8085_2012-00341,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_64321FCD8085,SRP507535,not applicable,2012-00341
SRR29016842,WGS,302,312117302,PRJNA1109295,SAMN41389512,Pathogen.cl,138665070,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543690,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_64217CD0F327,Illumina HiSeq 2000,missing,missing,1019C8_64217CD0F327_2011-00383,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_64217CD0F327,SRP507535,not applicable,2011-00383
SRR29016843,WGS,302,488572580,PRJNA1109295,SAMN41389511,Pathogen.cl,216143056,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543689,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_63F9EE960ABC,Illumina HiSeq 2000,missing,missing,1019C8_63F9EE960ABC_2009-02346,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_63F9EE960ABC,SRP507535,not applicable,2009-02346
SRR29016844,WGS,302,281028214,PRJNA1109295,SAMN41389510,Pathogen.cl,113776379,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2008,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543688,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_6398AA061016,Illumina HiSeq 2000,missing,missing,1019C8_6398AA061016_2009-00602,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_6398AA061016,SRP507535,not applicable,2009-00602
SRR29016845,WGS,302,315047910,PRJNA1109295,SAMN41389509,Pathogen.cl,139519949,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2007,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543687,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_634368DEB1EA,Illumina HiSeq 2000,missing,missing,1019C8_634368DEB1EA_2007-01857,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_634368DEB1EA,SRP507535,not applicable,2007-01857
SRR29016846,WGS,302,365931588,PRJNA1109295,SAMN41389508,Pathogen.cl,154262342,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543686,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_62A959FE6D24,Illumina HiSeq 2000,missing,missing,1019C8_62A959FE6D24_2009-01970,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_62A959FE6D24,SRP507535,not applicable,2009-01970
SRR29016847,WGS,302,341607300,PRJNA1109295,SAMN41389507,Pathogen.cl,150668437,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543685,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_61B8CDF3C563,Illumina HiSeq 2000,missing,missing,1019C8_61B8CDF3C563_2010-2096,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_61B8CDF3C563,SRP507535,not applicable,
SRR29016848,WGS,302,197010908,PRJNA1109295,SAMN41389506,Pathogen.cl,80009962,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2007,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543684,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_610F6F026586,Illumina HiSeq 2000,missing,missing,1019C8_610F6F026586_2008-01717,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_610F6F026586,SRP507535,not applicable,2008-01717
SRR29016849,WGS,302,394107886,PRJNA1109295,SAMN41389505,Pathogen.cl,166890540,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543683,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_60F4368F063C,Illumina HiSeq 2000,missing,missing,1019C8_60F4368F063C_2009-03258,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_60F4368F063C,SRP507535,not applicable,2009-03258
SRR29016850,WGS,302,303234274,PRJNA1109295,SAMN41389289,Pathogen.cl,126601650,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543682,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_09984F8FB039,Illumina HiSeq 2000,missing,missing,1019C8_09984F8FB039_2005-02398,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_09984F8FB039,SRP507535,not applicable,
SRR29016851,WGS,302,342585478,PRJNA1109295,SAMN41389504,Pathogen.cl,167536280,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543681,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_607898579673,Illumina HiSeq 2000,missing,missing,1019C8_607898579673_2007-03097,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_607898579673,SRP507535,not applicable,
SRR29016852,WGS,302,230010146,PRJNA1109295,SAMN41389503,Pathogen.cl,112463019,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543680,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_5FE9CE78E721,Illumina HiSeq 2000,missing,missing,1019C8_5FE9CE78E721_2016-00979,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_5FE9CE78E721,SRP507535,not applicable,
SRR29016853,WGS,302,424089842,PRJNA1109295,SAMN41389502,Pathogen.cl,190590721,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543679,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5F54AB731A10,Illumina HiSeq 2000,missing,missing,1019C8_5F54AB731A10_2012-01038,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_5F54AB731A10,SRP507535,not applicable,2012-01038
SRR29016854,WGS,302,482876256,PRJNA1109295,SAMN41389501,Pathogen.cl,213167317,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543678,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5F3FE52CD5F5,Illumina HiSeq 2000,missing,missing,1019C8_5F3FE52CD5F5_2011-00518,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_5F3FE52CD5F5,SRP507535,not applicable,2011-00518
SRR29016855,WGS,302,396798102,PRJNA1109295,SAMN41389500,Pathogen.cl,167035608,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543677,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5F31DAA57FF9,Illumina HiSeq 2000,missing,missing,1019C8_5F31DAA57FF9_2010-02612,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_5F31DAA57FF9,SRP507535,not applicable,2010-02612
SRR29016856,WGS,302,341983290,PRJNA1109295,SAMN41389499,Pathogen.cl,151422631,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543676,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5EA8D2C312D4,Illumina HiSeq 2000,missing,missing,1019C8_5EA8D2C312D4_2010-02592,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_5EA8D2C312D4,SRP507535,not applicable,2010-02592
SRR29016857,WGS,302,301893394,PRJNA1109295,SAMN41389498,Pathogen.cl,121459664,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2004,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543675,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5E8165B9D410,Illumina HiSeq 2000,missing,missing,1019C8_5E8165B9D410_2004-01751,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_5E8165B9D410,SRP507535,not applicable,2004-01751
SRR29016858,WGS,302,342450484,PRJNA1109295,SAMN41389497,Pathogen.cl,137290952,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2006,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543674,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_5DF78A444175,Illumina HiSeq 2000,missing,missing,1019C8_5DF78A444175_2006-01165,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_5DF78A444175,SRP507535,not applicable,2006-01165
SRR29016876,WGS,302,295825912,PRJNA1109295,SAMN41389405,Pathogen.cl,144976125,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543656,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_37E5D4DA828F,Illumina HiSeq 2000,missing,missing,1019C8_37E5D4DA828F_2009-03255,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_37E5D4DA828F,SRP507535,not applicable,
SRR29016884,WGS,302,240181204,PRJNA1109295,SAMN41389398,Pathogen.cl,97122259,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2008,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543648,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_3528623707DE,Illumina HiSeq 2000,missing,missing,1019C8_3528623707DE_2008-04316,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_3528623707DE,SRP507535,not applicable,2008-04316
SRR29016885,WGS,302,356850448,PRJNA1109295,SAMN41389397,Pathogen.cl,174078293,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543647,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_34DA1FA18BE8,Illumina HiSeq 2000,missing,missing,1019C8_34DA1FA18BE8_2007-03311,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_34DA1FA18BE8,SRP507535,not applicable,
SRR29016886,WGS,302,283868826,PRJNA1109295,SAMN41389396,Pathogen.cl,123906332,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2006,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543646,Bangladesh,Asia,Bangladesh,tuberculosis,Homo sapiens,1019C8_33D459B5FD24,Illumina HiSeq 2000,missing,missing,1019C8_33D459B5FD24_2006-00699,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:33:00Z,1,1019C8_33D459B5FD24,SRP507535,not applicable,2006-00699
SRR29016887,WGS,302,246337172,PRJNA1109295,SAMN41389395,Pathogen.cl,119606031,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24543645,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,1019C8_3261A20C43D7,Illumina HiSeq 2000,missing,missing,1019C8_3261A20C43D7_2008-03694,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1044,2024-05-14T00:00:00Z,2024-05-14T09:32:00Z,1,1019C8_3261A20C43D7,SRP507535,not applicable,
