name,drug_code,range,plate,Medium
SAMEA7545366,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545366,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545366,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545366,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545366,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545367,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545367,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545367,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545367,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545367,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545367,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545367,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545367,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545367,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545367,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545367,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545368,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545368,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545368,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545368,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545368,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545368,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545368,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545368,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545368,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545369,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545369,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545369,CFZ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545369,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545369,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545369,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545369,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545369,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545369,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545369,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545369,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545369,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545370,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545370,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545370,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545370,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545370,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545370,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545370,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545370,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545370,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545370,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545370,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545370,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545372,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545372,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545372,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545372,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545372,EMB,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA7545372,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545372,INH,"[3.2,3.2]",UKMYC6,UKMYC6
SAMEA7545372,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545372,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545372,MB,"(2,)",UKMYC6,UKMYC6
SAMEA7545372,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA7545373,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545373,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545373,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545373,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545373,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545373,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545373,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545373,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545373,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545373,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545374,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545374,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545374,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545374,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545374,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545374,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545374,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545374,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545374,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545374,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545374,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545374,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545374,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545375,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545375,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545375,EMB,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545375,INH,"[6.4,6.4]",UKMYC6,UKMYC6
SAMEA7545375,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545375,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545375,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545375,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545375,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545375,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545376,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545376,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545376,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545376,EMB,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA7545376,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545376,INH,"[1.6,1.6]",UKMYC6,UKMYC6
SAMEA7545376,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545376,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545376,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545376,MB,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545377,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545377,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545377,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545377,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545377,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545377,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545377,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545377,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545377,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545377,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545378,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545378,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545378,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545378,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545378,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545378,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545378,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545378,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545378,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545378,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545378,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545378,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545378,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545379,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545379,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545379,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545379,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545379,MB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545379,MXF,"(4,)",UKMYC6,UKMYC6
SAMEA7545379,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA7545380,AMK,"(16,)",UKMYC6,UKMYC6
SAMEA7545380,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545380,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545380,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545380,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545380,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545380,INH,"[3.2,3.2]",UKMYC6,UKMYC6
SAMEA7545380,KAN,"(16,)",UKMYC6,UKMYC6
SAMEA7545380,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545380,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545380,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545381,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545381,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545381,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545381,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545381,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545381,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545381,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545381,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545381,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545381,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545381,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545381,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545382,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545382,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545382,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545382,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545382,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545382,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545382,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545382,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545382,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545382,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545383,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545383,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545383,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545383,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545383,EMB,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA7545383,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545383,INH,"[1.6,1.6]",UKMYC6,UKMYC6
SAMEA7545383,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545383,LFX,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545383,MB,"(2,)",UKMYC6,UKMYC6
SAMEA7545383,MXF,"(4,)",UKMYC6,UKMYC6
SAMEA7545383,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA7545384,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545384,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545384,CFZ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545384,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545384,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545384,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA7545384,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA7545384,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545384,LZD,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545384,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545384,MXF,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545384,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545385,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545385,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545385,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545385,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545385,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545385,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545385,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545385,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545385,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545385,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545385,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545385,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545385,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545386,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545386,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545386,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545386,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545386,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545386,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545386,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545386,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545386,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545386,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545387,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545387,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545387,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545387,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545387,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545387,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545388,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545388,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545388,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545388,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545388,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545388,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545388,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545388,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545388,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545389,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545389,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545389,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545389,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545389,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545389,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545389,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545389,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545389,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545389,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545389,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545389,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545390,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545390,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545390,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545390,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545390,EMB,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545390,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545390,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA7545390,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545390,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545390,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545390,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545390,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545391,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545391,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545391,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545391,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545391,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545391,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545391,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545391,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545391,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545391,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545391,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545391,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545391,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545392,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545392,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545392,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545392,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545392,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545392,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545392,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545392,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545393,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545393,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545393,CFZ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545393,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545393,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545393,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545393,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545393,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545393,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545393,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545393,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545393,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545394,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545394,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545394,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545394,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545394,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545394,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545394,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545394,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545394,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545394,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545394,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545394,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545395,INH,"[0.2,0.2]",UKMYC6,UKMYC6
SAMEA7545395,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545395,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545395,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545396,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545396,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545396,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545396,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545396,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545396,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545396,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA7545396,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545396,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545396,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545396,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545396,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545397,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545397,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545397,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545397,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545397,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545398,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545398,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545398,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545398,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545398,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545398,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545398,LZD,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545398,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545398,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545399,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545399,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545399,CFZ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545399,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545399,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA7545399,INH,"[0.2,0.2]",UKMYC6,UKMYC6
SAMEA7545399,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545399,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545399,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545399,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545400,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545400,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA7545400,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545400,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545400,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545400,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545400,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545400,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545400,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545400,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545400,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA7545401,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545401,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA7545401,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545401,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545401,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA7545401,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545401,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545401,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545401,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545401,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545401,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545402,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA7545402,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545402,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545402,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA7545402,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA7545402,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545402,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA7545402,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA7545402,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545403,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA7545403,BDQ,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545403,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA7545403,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA7545403,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA7545403,INH,"[0.8,0.8]",UKMYC6,UKMYC6
SAMEA7545403,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
