ROLLINGDB_ID,DB_OF_ORIGIN,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA5056422,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0130718954248366,4
SAMEA5056403,WHO_catalog_binary,4.3.2,4.2.1.2.1.1.i1,"lam,canetti,westafrican1",,4.3/LAM,0.0120689655172413,4
SAMEA5056382,WHO_catalog_binary,4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0120880940553071,4
SAMEA5056364,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,ethiopian",,4.3/LAM,0.0077795786061588,4
SAMEA3451375,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.009873708381171,2
SAMEA3451113,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0076833864888373,4
SAMEA3449395,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0051361295069904,1
SAMEA3448748,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0112751873135956,3
SAMEA3448733,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0034887991186191,4
SAMEA3448209,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0105080162256132,3
SAMEA3447648,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0100500577589526,2
SAMEA3446752,WHO_catalog_binary,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0187446988973706,4
SAMEA3446739,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.01079440040479,3
SAMEA3445272,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.0209007948189579,4
SAMEA3444552,WHO_catalog_binary,3.1.1,3.1.1.i1,east_african_indian,,,0.008374753183087,3
SAMEA3402851,WHO_catalog_binary,4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0085139318885448,4
SAMEA3377751,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0120820920225091,2
SAMEA3374114,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0168218010541662,4
SAMEA3360001,WHO_catalog_binary,2.2.2,2.2.2,"beijing,ghana,mungi","asia_ancestral_1,lin2.2",,0.0103029054193282,2
SAMEA3359349,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0074847350797715,2
SAMEA3357586,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0267151100662534,4
SAMEA3340422,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0134425027496028,4
SAMEA3307735,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,"lam,canetti",,4.3/LAM,0.0147030248073061,4
SAMEA3305611,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,beijing,ghana,mungi",,,0.0188645560580814,1
SAMEA3301271,WHO_catalog_binary,2.2.1,2.2.1.1.1.i2,"beijing,mungi,east_african_indian",lin2.2.1,,0.0167275523937704,2
SAMEA3283870,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0143252482500406,2
SAMEA3282732,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0109942638623326,4
SAMEA3271661,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.016812865497076,2
SAMEA3268271,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0191026210573078,4
SAMEA3268261,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.012983121941476,4
SAMEA3231294,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0217484008528784,4
SAMEA3230415,WHO_catalog_binary,4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,0.034925956971221,4
SAMEA3218112,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0245780278353568,4
SAMEA3176572,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0143555521067742,2
SAMEA3175230,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0160202360876897,3
SAMEA2709870,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0159443990188062,2
SAMEA2709700,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0229871645274212,2
SAMEA2709666,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0129397492923574,4
SAMEA2591388,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0104248623131392,3
SAMEA2399488,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,pacific_RD150",,0.0101864640883977,2
SAMEA1869155,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,caprae,beijing",,,0.0150375939849624,1
SAMEA1397519,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0195576952008424,4
SAMEA1397488,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0078760162601626,4
SAMEA1397420,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0156739811912225,3
SAMEA1397406,WHO_catalog_binary,3,3.1.2,east_african_indian,,,0.0126113413881294,3
SAMEA1397392,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,mungi,,4.10/PGG3,0.0092411089330719,4
SAMEA1397374,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.0051395864969045,4
SAMEA1397371,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.0277308082516063,1
SAMEA1397355,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0121933928824613,3
SAMEA1397324,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0617708461255065,3
SAMEA1397285,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0057299451918286,4
SAMEA1397283,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0126352993152197,3
SAMEA1397272,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0148746404811016,3
SAMEA1397262,WHO_catalog_binary,4.2.2,4.2.2.1,"tur,mungi",,4,0.0622949597375484,4
SAMEA1119892,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0148843026891807,2
SAMEA1119859,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0329292736470363,3
SAMEA1119831,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0158505657432696,4
SAMEA1119818,WHO_catalog_binary,1.2.1,1.2.1.2,"indo_oceanic,mungi",,,0.0183285460265353,1
SAMEA1119715,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0146121698924093,4
SAMEA1119633,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0161364156557564,3
SAMEA1119630,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.010341726618705,3
SAMEA1119598,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0078725741486634,3
SAMEA1119543,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.016793604238611,2
SAMEA1119512,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0154989519151368,4
SAMEA1119452,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0318911374738311,3
SAMEA1119424,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0065984507985081,4
SAMEA1119315,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0144704323220745,3
SAMEA1119313,WHO_catalog_binary,4.6.2,4.2.1.1.1.2.1.2,"cameroon,canetti",,4,0.0178608804855926,4
SAMEA1119296,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0110181426559522,3
SAMEA1119270,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi",,,0.020487412961971,1
SAMEA1119183,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,0.0106990014265335,3
SAMEA1119042,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0062615955473098,4
SAMEA1118993,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,ethiopian,,4.10/PGG3,0.0068991006529505,4
SAMEA1118960,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0213697670345069,4
SAMEA1118918,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0208495713172252,4
SAMEA1118888,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0132580729850354,4
SAMEA1118880,WHO_catalog_binary,4.1.2,4.1.i1.1.1.1,"haarlem,caprae",,4,0.0155860653735281,4
SAMEA1118855,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0127235713247055,3
SAMEA1118699,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0176480716253443,4
SAMEA1118686,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,"cameroon,indo_oceanic",,4.6.2/Cameroon,0.0065969428801287,4
SAMEA1118674,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0130470515718101,3
SAMEA1118571,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.0163596238725772,4
SAMEA1118557,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0075858991521642,4
SAMEA1118532,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.016233143733623,4
SAMEA1118528,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0120283558198033,3
SAMEA1118414,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,bcg",,,0.0109017287026942,3
SAMEA1118359,WHO_catalog_binary,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0198213001951319,1
SAMEA1118334,WHO_catalog_binary,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0240433865622175,4
SAMEA1118232,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.0261405844838461,4
SAMEA1118196,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0045826833073322,4
SAMEA1118186,WHO_catalog_binary,4.6.2,4.2.1.1.1.2.1.2,"cameroon,canetti",,4,0.0190902892763221,4
SAMEA1118175,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0122188281033046,3
SAMEA1118090,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,0.0105805751492132,3
SAMEA1118082,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,cameroon,,4.10/PGG3,0.0103828933148062,4
SAMEA1118081,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.007844222960502,4
SAMEA1118020,WHO_catalog_binary,BOV_AFRI,,"bovis,indo_oceanic,orygis,ghana,canetti,mungi",,,0.0183431952662721,BOV_AFRI
SAMEA1117943,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0109400976028315,3
SAMEA1117933,WHO_catalog_binary,4.3.4,4.2.1.2.1.1.i3,"lam,microti",,4.3/LAM,0.0103799814643188,4
SAMEA1117827,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0076412262348767,4
SAMEA1117679,WHO_catalog_binary,1.2.1,1.2.1.2,"indo_oceanic,mungi",,,0.0072030651340996,1
SAMEA1117625,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,0.0101402972635088,2
SAMEA1103103,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,westafrican1,,4.10/PGG3,0.0063954521229348,4
SAMEA2534583,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0107096078280298,2
SAMEA2534485,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0151625248268178,2
SAMEA2534428,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0098839213883461,4
SAMEA2534027,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0121202127221008,2
SAMEA2533833,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0089924080489422,2
SAMEA2535255,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0027482165828558,4
SAMEA2535250,WHO_catalog_binary,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0110776088096486,1
SAMEA2535224,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0075363359052574,4
SAMEA2535130,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0036826986815938,4
SAMEA2535112,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.002722648133553,4
SAMEA2534991,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0052008608321377,4
SAMEA2534959,WHO_catalog_binary,4.1,4.1.i2.1,"ghana,canetti",,4.1.3/Ghana,0.033003300330033,4
SAMEA2534854,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0029422581831555,4
SAMEA2534817,WHO_catalog_binary,1.1.1,1.1.1.1.1,"indo_oceanic,canetti,mungi",,,0.0185408921933085,1
SAMEA2534699,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.010659860370843,2
SAMEA2534652,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0047130579428888,4
SAMEA2534644,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0180427769148046,2
SAMEA2534377,WHO_catalog_binary,4.2.2.1,4.2.2.1,tur,,4,0.0217337410131394,4
SAMEA2534259,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti",,,0.0107744107744107,3
SAMEA2534143,WHO_catalog_binary,4.1.2,4.1.i1.1.1.2,"haarlem,ghana",,4,0.0195121951219512,4
SAMEA2534068,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0032051282051282,4
SAMEA2534020,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0028670752248862,4
SAMEA2534012,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.012793284789644,2
SAMEA2533962,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0118029046553464,2
SAMEA2533890,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0034500603760565,4
SAMEA2533889,WHO_catalog_binary,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0075735852239183,2
SAMEA2533846,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0059924306139613,4
SAMEA2533824,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0040946687412988,4
SAMEA2533816,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0081810454738631,2
SAMEA2533752,WHO_catalog_binary,4.2.2.1,4.2.2.1,tur,,4,0.0108478447045389,4
SAMEA2533647,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0042437989317333,4
SAMEA2533607,WHO_catalog_binary,"6,BOV_AFRI",6,"westafrican2,mungi",,,0.0163886342804766,6
SAMEA2533460,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0041958041958041,3
SAMEA2533432,WHO_catalog_binary,4.4.1.2,4.2.1.2.2.1.2,"stype,canetti",,4,0.009958734525447,4
SAMEA2533416,WHO_catalog_binary,4.1,4.1.i2.2,"ghana,canetti",,4,0.0338080660189005,4
SAMEA2533366,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0106374657802111,4
SAMEA2534401,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,orygis",,4.3/LAM,0.0130922693266832,4
SAMEA2534074,WHO_catalog_binary,5,5,westafrican1,,,0.0193931097421857,5
SAMEA104600365,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0094489806398603,2
SAMEA104394434,WHO_catalog_binary,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0189573459715639,4
SAMEA104394416,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0100794135613927,3
SAMEA104394680,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.0050857035223205,4
SAMEA104394663,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0049052240636277,4
SAMEA104172664,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0272002501172424,2
SAMEA104172471,WHO_catalog_binary,4.7,4,canetti,,4.10/PGG3,0.003135342274865,4
SAMEA1019301,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0058236788303079,4
SAMEA1019323,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,caprae",,4,0.0119103959615081,4
SAMEA1019100,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.014124768790987,4
SAMEA1019146,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0082641794115629,4
SAMEA1019067,WHO_catalog_binary,3.1.1,3.1.1.i1,east_african_indian,,,0.0119159384704268,3
SAMEA1019266,WHO_catalog_binary,4.1,4.1.i1.2.2,"xtype,canetti",,4,0.0144349036899512,4
SAMEA1019036,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0158928752578365,4
SAMN09651793,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0156052963430012,2
SAMN07978261,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,pinipedii",,4.1.2/Haarlem,0.0190077501838547,4
SAMN07660202,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.02648487697853,4
SAMN07660146,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0222726781273651,1
SAMN07658797,WHO_catalog_binary,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.01147156778093,4
SAMN07658507,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.011244440714945,2
SAMN07658483,WHO_catalog_binary,BOV_AFRI,,orygis,,,0.0196482955103644,BOV_AFRI
SAMN07658284,WHO_catalog_binary,4.5,4.2.1.1.2,canetti,,4.5,0.0113805047006432,4
SAMN07658133,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0130529935907456,3
SAMN17062691,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0159074475777295,2
SAMN17020065,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0127238025992911,2
SAMN17020048,WHO_catalog_binary,4.1.2,4.1.i1.1.1.2,"haarlem,ethiopian",,4,0.0190424374319912,4
SAMN17019949,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,canetti,mungi","lin2.2.1,central_asia",,0.0138848289973691,2
SAMN17019907,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0107251107484262,4
SAMN13207988,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0142115332057939,2
SAMN13207985,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0207387223735997,2
SAMEA2533593,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0128664130678004,2
SAMEA961594,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.014262290815397,4
SAMN08162229,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana,canetti,mungi",,,0.0184862692565304,1
SAMN09651779,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0130192719486081,2
SAMN08913354,WHO_catalog_binary,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0168769955906948,2
SAMN08913177,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0125493008246683,4
SAMN08913156,WHO_catalog_binary,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0216854535695115,4
SAMN08913122,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0165089964756074,4
SAMN08912993,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0162461113031455,2
SAMN08912942,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0203524447753785,2
SAMN08912920,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0147699757869249,4
SAMN08912909,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,ethiopian",,4.3/LAM,0.0128116820498691,4
SAMN08912811,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,haarlem,beijing",,4.3/LAM,0.0579453067257945,4
SAMN08912798,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0169032397876259,4
SAMN08912796,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0077872289445309,4
SAMN08912773,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0141152900464438,4
SAMN08912735,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,"lam,canetti",,4.3/LAM,0.0197325353034695,4
SAMN08912733,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0165521807498137,4
SAMN08795294,WHO_catalog_binary,4.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0348942473870463,4
SAMN08795139,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi,canetti",lin2.2.1,,0.0186915887850467,2
SAMN08795129,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0101569713758079,4
SAMN08795048,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.012254241852949,4
SAMN08794982,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0254602428515472,4
SAMN08794929,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0136448211701467,4
SAMN08732590,WHO_catalog_binary,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0144563167818981,4
SAMN08732549,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0181131091998957,2
SAMN08732516,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0159143518518518,4
SAMN08732427,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_2",,0.0124210954998981,2
SAMN08732285,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0616146100017067,4
SAMN08732173,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,pacific_RD150",,0.0169310283371947,2
SAMN08709225,WHO_catalog_binary,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0140946354091758,4
SAMN08709082,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0019397194867203,4
SAMN08709077,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.022642151855635,2
SAMN08709047,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0050822122571001,2
SAMN08708887,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0106459761818837,2
SAMN08708869,WHO_catalog_binary,4.1,4.1.i1.2.1,xtype,,4,0.0247184437618838,4
SAMN08708797,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0089850249584026,2
SAMN08708702,WHO_catalog_binary,4.2.1,4.2.2.2.1,ural,,4,0.0167922159447583,4
SAMN08708581,WHO_catalog_binary,4.2.1,4.2.2.2.2,"ural,canetti",,4,0.0231712857791912,4
SAMN08708311,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0096821721742791,2
SAMN08708207,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.010919540229885,2
SAMN08708179,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.012396694214876,2
SAMN08629463,WHO_catalog_binary,4.1.1.1,"4.1.i1.2.1,3.1.1.i1",xtype,,4,0.0072811223583732,4
SAMN08613063,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0131842456608811,4
SAMN08612970,WHO_catalog_binary,4.2.1,4.2.2.2.1,"ural,canetti,mungi",,4,0.0501332041656575,4
SAMN08612967,WHO_catalog_binary,4.2.1,4.2.2.2.1,ural,,4,0.0468937003590468,4
SAMN08612958,WHO_catalog_binary,4.2.1,4.2.2.2.1,ural,,4,0.0206806709005048,4
