sample_id,phenotypic_category,phenotype
135191,WHO,0
135366,WHO,0
136137,WHO,0
136814,WHO,0
137236,WHO,0
137635,WHO,0
138601,WHO,0
138681,WHO,0
139514,WHO,0
139603,WHO,0
148324,ALL,0
150279,WHO,0
150595,WHO,0
150853,WHO,0
151203,WHO,0
151403,WHO,0
165007,WHO,1
165220,WHO,0
165498,WHO,0
165965,WHO,0
166934,WHO,1
167842,WHO,0
168329,WHO,0
168581,WHO,0
168584,WHO,0
169711,WHO,0
169778,WHO,0
169883,WHO,0
169918,WHO,0
169956,WHO,0
169985,WHO,0
170022,WHO,0
170242,WHO,0
171293,WHO,0
171807,WHO,0
171811,WHO,0
171819,WHO,0
171894,WHO,0
173577,WHO,0
174373,WHO,0
178030,WHO,1
179614,WHO,0
179745,WHO,0
179879,WHO,0
181406,WHO,0
374618,ALL,0
374970,ALL,1
699967,WHO,0
705400,WHO,1
705490,WHO,1
705539,WHO,0
707406,WHO,1
708206,WHO,0
708211,WHO,0
713455,WHO,1
729428,WHO,1
729453,WHO,1
739176,WHO,1
739181,WHO,0
740974,WHO,1
808791,WHO,1
810490,WHO,1
811257,WHO,1
811271,WHO,0
812680,WHO,0
812682,WHO,0
820870,WHO,0
875,WHO,1
6884,ALL,0
12336,WHO,0
12897,WHO,1
17697,WHO,0
18229,WHO,0
18444,WHO,0
18597,WHO,0
18799,WHO,0
19840,WHO,0
34261,WHO,0
52426,WHO,0
52516,WHO,0
52720,WHO,0
52740,WHO,0
53395,WHO,0
53561,WHO,1
53609,WHO,0
53712,WHO,0
53759,WHO,0
53773,WHO,0
53801,WHO,0
54589,WHO,0
54710,WHO,0
54946,WHO,0
55161,WHO,0
55633,WHO,0
55772,WHO,0
55923,WHO,0
55989,WHO,0
56197,WHO,0
56632,WHO,0
56667,WHO,0
56897,WHO,0
57009,WHO,0
57187,WHO,0
57257,WHO,0
57317,WHO,0
57375,WHO,0
57435,WHO,0
57680,WHO,0
64908,WHO,0
64972,WHO,0
65428,WHO,0
65463,WHO,0
65469,WHO,0
65643,WHO,0
65739,WHO,0
78001,WHO,1
78328,WHO,0
97396,WHO,0
97496,WHO,0
97727,WHO,0
101514,WHO,0
135852,WHO,0
136437,WHO,0
136741,WHO,0
137826,WHO,0
138061,WHO,1
139581,WHO,0
139644,WHO,0
139697,WHO,0
139811,WHO,0
140544,WHO,0
140808,WHO,0
146944,WHO,0
147450,ALL,0
147734,ALL,0
147787,ALL,0
147812,ALL,0
147980,ALL,1
148182,ALL,1
148243,ALL,1
148384,ALL,1
150141,WHO,1
150383,WHO,0
150923,WHO,0
151070,WHO,0
151098,WHO,0
151267,WHO,0
151360,WHO,0
151878,WHO,0
165494,WHO,1
166067,WHO,0
166568,WHO,1
166637,WHO,1
167286,WHO,1
167442,WHO,0
168097,WHO,0
168357,WHO,0
168561,WHO,0
168701,WHO,0
169631,WHO,1
169714,WHO,0
169790,WHO,1
169793,WHO,0
169794,WHO,0
169949,WHO,0
169960,WHO,0
170287,WHO,0
171393,WHO,0
171452,WHO,0
171536,WHO,0
171656,WHO,0
171815,WHO,1
171915,WHO,0
171961,WHO,0
173395,WHO,0
178978,WHO,1
179027,WHO,0
179067,WHO,0
179537,WHO,1
181195,WHO,0
181213,WHO,0
181595,WHO,1
182428,WHO,0
182519,WHO,0
182630,WHO,0
374593,ALL,0
374873,ALL,0
699978,WHO,0
699986,WHO,0
705440,WHO,1
705540,WHO,1
705551,WHO,0
713433,WHO,0
729478,WHO,0
739252,WHO,0
740976,WHO,1
741011,WHO,1
810297,WHO,0
812642,WHO,1
820905,WHO,0
888284,WHO,1
888299,WHO,0
892533,WHO,0
933874,WHO,1
924,WHO,0
12403,WHO,0
14098,WHO,0
14315,WHO,0
14329,WHO,0
14594,WHO,0
15436,WHO,0
16241,WHO,0
16522,WHO,0
17002,WHO,1
34305,WHO,1
45443,WHO,0
45569,WHO,1
45605,WHO,1
52473,WHO,0
52672,WHO,0
53321,WHO,0
53329,WHO,0
53370,WHO,0
53382,WHO,1
53578,WHO,1
54223,WHO,0
54560,WHO,0
54569,WHO,0
55016,WHO,0
55701,WHO,0
55848,WHO,0
55871,WHO,0
56224,WHO,0
56304,WHO,0
56549,WHO,0
56609,WHO,0
57028,WHO,0
57172,WHO,0
57186,WHO,0
57472,WHO,0
57516,WHO,0
57543,WHO,0
57565,WHO,0
57755,WHO,1
60371,WHO,1
64654,WHO,0
65201,WHO,0
65208,WHO,0
65232,WHO,0
65493,WHO,0
65585,WHO,0
78282,WHO,0
97105,WHO,0
97116,WHO,0
97472,WHO,0
98023,WHO,0
98097,WHO,0
98189,WHO,0
107220,WHO,0
124799,WHO,0
124949,WHO,0
135509,WHO,0
136209,WHO,0
136315,WHO,0
137091,WHO,1
137126,WHO,0
137309,WHO,0
137504,WHO,1
138191,WHO,0
139541,WHO,0
139570,WHO,0
139583,WHO,0
140566,WHO,0
147584,ALL,1
147756,ALL,0
147793,ALL,0
147870,ALL,0
147909,ALL,1
147932,ALL,1
147951,ALL,1
147966,ALL,1
148127,ALL,0
148252,ALL,1
150046,WHO,0
150616,WHO,0
150945,WHO,0
151178,WHO,0
151207,WHO,0
151299,WHO,0
151334,WHO,0
151555,WHO,0
151845,WHO,0
151920,WHO,0
154938,ALL,1
155513,WHO,1
165957,WHO,1
165992,WHO,0
166111,WHO,0
167304,WHO,1
167494,WHO,0
168725,WHO,0
169647,WHO,0
170040,WHO,0
170115,WHO,0
170188,WHO,0
171357,WHO,0
171363,WHO,1
171523,WHO,0
171767,WHO,0
171930,WHO,0
173623,WHO,0
173715,WHO,0
179000,WHO,0
179593,WHO,0
179699,WHO,0
179840,WHO,0
181481,WHO,1
181616,WHO,0
181632,WHO,0
182403,WHO,1
182489,WHO,0
374952,ALL,0
699969,WHO,0
699997,WHO,0
708238,WHO,0
713438,WHO,0
810075,WHO,0
810263,WHO,1
810298,WHO,0
820860,WHO,0
820981,WHO,0
9464,WHO,0
12311,WHO,0
12365,WHO,0
12851,WHO,1
13053,WHO,0
13446,WHO,1
13929,WHO,0
14022,WHO,1
17750,WHO,0
18087,WHO,0
19916,WHO,0
52325,WHO,0
52420,WHO,0
52556,WHO,0
53261,WHO,1
53323,WHO,0
53612,WHO,0
53665,WHO,0
54083,WHO,0
54197,WHO,0
54297,WHO,0
54492,WHO,0
54572,WHO,0
54675,WHO,0
55614,WHO,0
55890,WHO,0
56823,WHO,0
56914,WHO,0
56967,WHO,0
56987,WHO,0
57012,WHO,0
57146,WHO,0
57347,WHO,0
57450,WHO,0
57634,WHO,0
60367,WHO,1
61881,WHO,1
61927,WHO,0
64725,WHO,0
78271,WHO,0
78272,WHO,1
78391,WHO,1
79864,WHO,0
79916,WHO,0
80001,WHO,0
96605,WHO,0
96751,WHO,0
97559,WHO,0
107270,WHO,0
107305,WHO,0
107379,WHO,1
115295,WHO,1
119545,WHO,0
120051,WHO,0
135440,WHO,0
136870,WHO,0
137186,WHO,0
139524,WHO,0
139733,WHO,0
147863,ALL,0
150074,WHO,0
150537,WHO,0
151105,WHO,0
154960,ALL,1
155507,WHO,1
155599,WHO,1
166298,WHO,1
167128,WHO,1
167133,WHO,1
167315,WHO,1
167410,WHO,0
167522,WHO,0
169738,WHO,0
171253,WHO,0
171419,WHO,0
171445,WHO,0
171565,WHO,0
171959,WHO,0
178127,WHO,0
178479,WHO,0
179059,WHO,0
179084,WHO,0
179562,WHO,1
180400,WHO,0
180451,WHO,0
181578,WHO,0
181636,WHO,0
182401,WHO,0
183369,WHO,1
374605,ALL,0
374644,ALL,0
375024,ALL,0
375432,ALL,0
705375,WHO,1
739130,WHO,0
808733,WHO,0
810029,WHO,0
810058,WHO,0
810092,WHO,0
810161,WHO,0
810164,WHO,0
810417,WHO,1
810491,WHO,1
811141,WHO,0
812513,WHO,1
812648,WHO,1
812649,WHO,0
843147,WHO,1
888288,WHO,1
9283,WHO,0
12389,WHO,0
12950,WHO,0
13915,WHO,0
14712,WHO,0
19458,WHO,0
22151,ALL,1
34533,WHO,0
45445,WHO,0
50373,WHO,0
50399,WHO,1
50421,WHO,1
52362,WHO,0
52408,WHO,0
52416,WHO,0
52422,WHO,0
52509,WHO,0
52768,WHO,0
53262,WHO,0
53318,WHO,0
53471,WHO,0
53907,WHO,0
54056,WHO,0
54793,WHO,0
54827,WHO,0
54913,WHO,0
55050,WHO,0
55198,WHO,0
55215,WHO,0
55276,WHO,0
55292,WHO,0
55455,WHO,0
55665,WHO,0
55789,WHO,0
56681,WHO,0
56835,WHO,0
57065,WHO,0
57083,WHO,0
57298,WHO,0
57708,WHO,0
61858,WHO,1
62162,WHO,0
64703,WHO,0
64899,WHO,0
65001,WHO,0
65406,WHO,0
65573,WHO,0
65777,WHO,0
76161,WHO,0
77902,WHO,0
78014,WHO,1
78196,WHO,0
78332,WHO,1
97135,WHO,0
97284,WHO,0
98183,WHO,0
98191,WHO,0
117646,WHO,0
124965,WHO,0
135361,WHO,0
135404,WHO,0
135483,WHO,0
135724,WHO,0
136326,WHO,0
137106,WHO,0
137540,WHO,0
137660,WHO,0
138023,WHO,1
138533,WHO,0
139638,WHO,0
139802,WHO,0
139805,WHO,0
139824,WHO,0
140674,WHO,0
140759,WHO,0
147221,ALL,0
147336,ALL,1
147581,ALL,0
147621,ALL,0
147754,ALL,1
148331,ALL,0
148400,ALL,1
150233,WHO,0
150820,WHO,0
150936,WHO,0
151161,WHO,0
151229,WHO,0
151625,WHO,0
151738,WHO,0
151800,WHO,0
151942,WHO,0
155609,WHO,0
165432,WHO,0
165504,WHO,0
167018,WHO,0
167733,WHO,0
168389,WHO,0
169208,WHO,0
169610,WHO,0
169952,WHO,0
170351,WHO,0
170386,WHO,0
171267,WHO,0
171389,WHO,0
171643,WHO,0
171825,WHO,0
171884,WHO,0
173391,WHO,0
174343,WHO,0
174357,WHO,0
174925,ALL,0
177950,WHO,0
179512,WHO,0
179561,WHO,0
179575,WHO,0
179613,WHO,0
179772,WHO,0
179908,WHO,1
180376,WHO,0
180397,WHO,0
180442,WHO,0
180571,WHO,0
181023,WHO,0
181285,WHO,0
181298,WHO,0
181306,WHO,0
181446,WHO,0
181447,WHO,0
181449,WHO,0
181488,WHO,0
182109,WHO,0
182238,WHO,0
182412,WHO,0
182948,WHO,0
183344,WHO,0
699980,WHO,0
700015,WHO,0
705447,WHO,1
707402,WHO,1
713454,WHO,0
739258,WHO,1
810223,WHO,0
810262,WHO,0
810393,WHO,0
810471,WHO,1
810497,WHO,1
810499,WHO,1
820969,WHO,0
820977,WHO,0
837190,WHO,1
6870,ALL,0
12480,WHO,0
14544,WHO,0
15649,WHO,0
15859,WHO,0
18248,WHO,0
45496,WHO,0
50391,WHO,0
52421,WHO,0
52815,WHO,0
53243,WHO,1
53997,WHO,0
54193,WHO,0
54513,WHO,0
54831,WHO,0
54882,WHO,0
55126,WHO,0
55616,WHO,0
55875,WHO,0
56168,WHO,0
56905,WHO,0
57084,WHO,0
57333,WHO,0
57555,WHO,0
57674,WHO,0
58607,WHO,1
64608,WHO,0
64687,WHO,0
64732,WHO,0
64764,WHO,0
64826,WHO,0
64827,WHO,0
65322,WHO,0
65364,WHO,0
65743,WHO,0
76191,WHO,0
78307,WHO,0
79460,WHO,0
79921,WHO,0
83926,WHO,0
95506,WHO,0
97353,WHO,0
98231,WHO,0
107225,WHO,0
117692,WHO,1
117733,WHO,1
117734,WHO,1
124831,WHO,0
126379,WHO,0
135099,WHO,0
135475,WHO,0
136261,WHO,0
136273,WHO,0
136293,WHO,0
136324,WHO,0
136472,WHO,0
136619,WHO,0
137089,WHO,1
138133,WHO,0
147219,ALL,0
147366,ALL,1
148048,ALL,1
148081,ALL,0
148142,ALL,1
150162,WHO,0
150173,WHO,0
150543,WHO,0
150638,WHO,0
150722,WHO,0
150736,WHO,0
150881,WHO,0
154930,ALL,1
155631,WHO,1
164493,WHO,1
165464,WHO,1
166072,WHO,0
166108,WHO,0
167439,WHO,0
168522,WHO,0
168746,WHO,0
169093,WHO,0
169496,WHO,0
169785,WHO,0
169831,WHO,0
170154,WHO,0
170264,WHO,0
170284,WHO,0
171330,WHO,0
171431,WHO,0
171513,WHO,1
171538,WHO,0
171605,WHO,0
171612,WHO,0
171636,WHO,0
171651,WHO,0
171740,WHO,1
173621,WHO,0
174730,WHO,0
178455,WHO,0
178543,WHO,0
179492,WHO,1
179620,WHO,1
179695,WHO,1
180382,WHO,0
181081,WHO,0
181374,WHO,0
181548,WHO,0
181607,WHO,0
182118,WHO,0
373620,WHO,0
374562,ALL,0
375010,ALL,0
375020,ALL,0
699934,WHO,0
699996,WHO,0
700023,WHO,0
707391,WHO,0
708254,WHO,0
729315,WHO,0
729321,WHO,0
810008,WHO,0
810142,WHO,0
810340,WHO,0
810373,WHO,0
810383,WHO,0
9313,WHO,0
9526,WHO,0
14007,WHO,0
15302,WHO,0
16289,WHO,0
16454,WHO,0
17213,WHO,0
34437,WHO,1
34600,WHO,1
52428,WHO,0
52702,WHO,0
53551,WHO,1
53753,WHO,1
54226,WHO,0
54840,WHO,0
55132,WHO,0
55231,WHO,0
55379,WHO,0
55434,WHO,0
55784,WHO,0
55842,WHO,0
56097,WHO,0
56223,WHO,0
56468,WHO,0
56641,WHO,0
56759,WHO,0
56773,WHO,0
56780,WHO,0
56837,WHO,0
56864,WHO,0
56866,WHO,0
57325,WHO,0
57620,WHO,0
61988,WHO,0
62007,WHO,1
62049,WHO,1
62180,WHO,0
64617,WHO,0
64852,WHO,0
64969,WHO,0
65138,WHO,1
65190,WHO,0
65234,WHO,1
65371,WHO,0
65380,WHO,0
65484,WHO,0
65659,WHO,0
65717,WHO,0
65790,WHO,0
77922,WHO,0
78088,WHO,0
79452,WHO,0
79513,WHO,0
85409,WHO,1
88126,WHO,1
96725,WHO,0
97320,WHO,0
107262,WHO,1
107307,WHO,1
107569,WHO,1
135574,WHO,0
136159,WHO,0
136548,WHO,1
136828,WHO,0
137153,WHO,0
137161,WHO,0
137276,WHO,0
139555,WHO,0
140810,WHO,1
141162,WHO,0
147339,ALL,1
147520,ALL,1
147546,ALL,1
147571,ALL,1
148060,ALL,0
148129,ALL,0
148167,ALL,1
148178,ALL,1
150047,WHO,0
150457,WHO,0
150541,WHO,0
150915,WHO,0
151311,WHO,0
151673,WHO,0
151728,WHO,0
155552,WHO,1
165186,WHO,0
165962,WHO,1
166057,WHO,1
167231,WHO,0
168085,WHO,0
168948,WHO,0
169000,WHO,0
169768,WHO,0
169800,WHO,0
169911,WHO,0
169969,WHO,0
170093,WHO,0
170099,WHO,0
170426,WHO,1
171351,WHO,0
171554,WHO,0
171765,WHO,0
171838,WHO,0
173433,WHO,0
178426,WHO,0
179564,WHO,0
179599,WHO,0
179713,WHO,0
179794,WHO,0
179814,WHO,1
179892,WHO,0
180403,WHO,0
180536,WHO,0
181135,WHO,1
181216,WHO,0
181552,WHO,0
182427,WHO,0
374626,ALL,0
374975,ALL,0
699976,WHO,0
700004,WHO,0
705352,WHO,1
705407,WHO,0
705543,WHO,1
705578,WHO,1
713443,WHO,0
725691,WHO,0
740983,WHO,0
790058,WHO,0
790205,WHO,1
808718,WHO,1
810050,WHO,0
810118,WHO,0
810156,WHO,0
810428,WHO,0
810478,WHO,1
812608,WHO,0
812695,WHO,1
843049,WHO,0
892545,WHO,1
13035,WHO,0
13342,WHO,0
14065,WHO,0
14521,WHO,0
15155,WHO,0
15326,WHO,0
15648,WHO,0
15955,WHO,0
16623,WHO,0
17084,WHO,0
17212,WHO,0
17662,WHO,0
18300,WHO,0
18392,WHO,0
19392,WHO,0
19953,WHO,0
34773,WHO,1
52678,WHO,0
52708,WHO,0
53508,WHO,0
53549,WHO,0
53628,WHO,0
53762,WHO,0
53865,WHO,0
54079,WHO,0
54117,WHO,0
54120,WHO,0
54151,WHO,0
54705,WHO,1
54811,WHO,0
55113,WHO,0
55163,WHO,0
55178,WHO,0
55432,WHO,0
55643,WHO,0
55695,WHO,0
56083,WHO,0
56175,WHO,0
56392,WHO,0
56420,WHO,0
56607,WHO,0
56672,WHO,0
57049,WHO,0
57180,WHO,0
57271,WHO,0
57392,WHO,0
61785,WHO,0
62033,WHO,0
64857,WHO,0
64960,WHO,0
64985,WHO,0
65164,WHO,1
65236,WHO,0
65242,WHO,0
65527,WHO,0
76204,WHO,0
78132,WHO,0
78148,WHO,0
78378,WHO,0
79762,WHO,0
79991,WHO,0
97340,WHO,0
97588,WHO,0
98150,WHO,0
107378,WHO,1
107409,WHO,1
107536,WHO,1
115291,WHO,1
115383,WHO,1
117761,WHO,1
126337,WHO,0
135027,WHO,0
135300,WHO,0
135362,WHO,0
135493,WHO,0
136416,WHO,0
136474,WHO,0
136501,WHO,0
137469,WHO,1
137575,WHO,1
138009,WHO,0
138118,WHO,0
138180,WHO,0
139590,WHO,0
139637,WHO,0
139692,WHO,0
139840,WHO,0
139909,WHO,1
147536,ALL,0
147829,ALL,0
147904,ALL,1
147953,ALL,1
148216,ALL,1
150056,WHO,0
150535,WHO,0
150934,WHO,0
150935,WHO,0
151085,WHO,0
151234,WHO,0
151318,WHO,0
151507,WHO,0
151639,WHO,0
151756,WHO,0
155642,WHO,1
165403,WHO,1
166103,WHO,0
166359,WHO,1
167047,WHO,0
167853,WHO,0
168509,WHO,0
168684,WHO,0
168854,WHO,0
169914,WHO,0
169988,WHO,1
170167,WHO,0
170247,WHO,0
171367,WHO,0
171460,WHO,0
171573,WHO,0
171585,WHO,0
171713,WHO,0
173388,WHO,0
177995,WHO,0
178625,WHO,0
179729,WHO,0
180361,WHO,0
180401,WHO,0
181339,WHO,0
181500,WHO,0
181564,WHO,0
182133,WHO,0
182504,WHO,0
183259,WHO,0
374894,ALL,1
700034,WHO,0
705395,WHO,0
705529,WHO,0
808394,WHO,0
810038,WHO,0
810228,WHO,0
810404,WHO,1
812661,WHO,1
837189,WHO,1
892497,WHO,1
892568,WHO,1
12106,WHO,0
12457,WHO,0
14631,WHO,0
17787,WHO,0
17950,WHO,0
17969,WHO,0
18567,WHO,1
18647,WHO,0
19376,WHO,0
34769,WHO,0
47500,WHO,0
50358,WHO,0
52552,WHO,0
52715,WHO,0
53331,WHO,0
53365,WHO,0
53386,WHO,0
53449,WHO,1
53486,WHO,0
53638,WHO,0
53725,WHO,0
53966,WHO,0
53990,WHO,0
54201,WHO,1
54331,WHO,0
54693,WHO,1
55221,WHO,0
55236,WHO,0
55999,WHO,0
56475,WHO,0
56990,WHO,1
57113,WHO,1
57179,WHO,0
57507,WHO,0
57533,WHO,1
61688,WHO,1
65030,WHO,0
65307,WHO,0
65336,WHO,0
65567,WHO,0
65646,WHO,0
78205,WHO,0
79761,WHO,0
95542,WHO,0
96362,WHO,1
96911,WHO,0
97018,WHO,0
97547,WHO,0
98149,WHO,0
115378,WHO,0
117608,WHO,1
126356,WHO,0
135267,WHO,0
135463,WHO,0
135603,WHO,0
135605,WHO,0
137274,WHO,0
137353,WHO,0
139491,WHO,0
139591,WHO,0
139616,WHO,0
139668,WHO,0
139713,WHO,0
139748,WHO,0
140557,WHO,0
140563,WHO,0
140596,WHO,0
140703,WHO,1
147945,ALL,1
147993,ALL,0
150327,WHO,0
150687,WHO,0
150701,WHO,0
150771,WHO,0
150779,WHO,0
150822,WHO,0
151221,WHO,0
151255,WHO,0
151536,WHO,0
151544,WHO,0
151789,WHO,0
151807,WHO,0
155020,ALL,1
155512,WHO,1
164428,WHO,1
164646,WHO,1
165479,WHO,1
167117,WHO,0
167260,WHO,0
168510,WHO,0
168570,WHO,0
168611,WHO,0
169082,WHO,0
169084,WHO,0
169473,WHO,0
169932,WHO,0
171325,WHO,1
171534,WHO,0
171541,WHO,0
171773,WHO,0
171962,WHO,0
173463,WHO,0
174348,WHO,0
174854,ALL,0
178503,WHO,0
178518,WHO,0
179497,WHO,0
179734,WHO,0
179967,WHO,1
181109,WHO,0
181476,WHO,0
373488,WHO,0
373607,WHO,0
374457,ALL,0
374946,ALL,0
374966,ALL,0
375013,ALL,0
699939,WHO,0
740991,WHO,1
808798,WHO,1
810065,WHO,0
810545,WHO,1
810555,WHO,1
812542,WHO,0
812666,WHO,1
812687,WHO,0
820834,WHO,0
820863,WHO,0
843058,WHO,0
946364,WHO,0
6936,ALL,0
9501,WHO,0
13467,WHO,0
14230,WHO,0
14319,WHO,0
14831,WHO,0
15263,WHO,0
17526,WHO,0
18190,WHO,0
18813,WHO,0
20039,WHO,0
45434,WHO,0
50028,WHO,0
52445,WHO,0
52584,WHO,0
52706,WHO,0
53349,WHO,0
54516,WHO,0
54766,WHO,0
54776,WHO,0
55003,WHO,0
55017,WHO,0
55384,WHO,0
55427,WHO,0
55508,WHO,0
55649,WHO,0
55891,WHO,0
55947,WHO,0
55990,WHO,0
56635,WHO,0
56682,WHO,0
56953,WHO,0
56986,WHO,0
57074,WHO,1
57085,WHO,0
57233,WHO,0
57269,WHO,0
57697,WHO,0
61765,WHO,1
61977,WHO,0
64629,WHO,0
64669,WHO,0
64858,WHO,0
64864,WHO,0
64869,WHO,0
65014,WHO,0
65155,WHO,0
78145,WHO,0
78222,WHO,0
78390,WHO,1
79467,WHO,0
96368,WHO,1
96783,WHO,0
97586,WHO,0
97842,WHO,0
117611,WHO,1
119813,WHO,0
124952,WHO,0
126381,WHO,0
135202,WHO,0
135357,WHO,0
135392,WHO,0
136173,WHO,1
136559,WHO,0
137076,WHO,1
137121,WHO,1
137817,WHO,0
138029,WHO,0
147354,ALL,1
147364,ALL,1
147391,ALL,1
147401,ALL,0
147774,ALL,0
147858,ALL,0
147919,ALL,1
147928,ALL,0
148106,ALL,1
150710,WHO,0
151394,WHO,0
151564,WHO,0
151749,WHO,0
154922,ALL,0
164802,WHO,1
166110,WHO,1
168837,WHO,0
169070,WHO,0
169073,WHO,0
169159,WHO,0
169511,WHO,1
169819,WHO,0
170094,WHO,0
170143,WHO,0
171442,WHO,0
171559,WHO,1
171927,WHO,0
173437,WHO,0
173497,WHO,0
174383,WHO,0
179733,WHO,0
180396,WHO,0
180859,WHO,0
181184,WHO,0
181297,WHO,0
181318,WHO,0
698634,WHO,1
705416,WHO,0
705417,WHO,0
705532,WHO,1
708255,WHO,0
790233,WHO,0
810105,WHO,0
810249,WHO,0
810341,WHO,0
812519,WHO,0
843109,WHO,0
933856,WHO,0
821,WHO,0
824,WHO,1
12517,WHO,0
13418,WHO,0
15694,WHO,0
15792,WHO,0
16959,WHO,0
17180,WHO,0
18067,WHO,0
18859,WHO,0
19484,WHO,0
34335,WHO,0
38990,WHO,1
45505,WHO,0
45535,WHO,0
52375,WHO,0
52543,WHO,0
52687,WHO,0
52779,WHO,0
53246,WHO,0
53376,WHO,0
53392,WHO,0
53481,WHO,0
53599,WHO,1
53686,WHO,0
53797,WHO,0
53956,WHO,0
54144,WHO,0
54246,WHO,0
54417,WHO,0
54509,WHO,1
54829,WHO,0
54862,WHO,0
55100,WHO,0
55195,WHO,0
55548,WHO,0
55594,WHO,0
55637,WHO,0
56709,WHO,0
57263,WHO,0
57354,WHO,0
57394,WHO,0
57524,WHO,0
57567,WHO,0
61929,WHO,0
62169,WHO,1
62216,WHO,0
64605,WHO,0
64612,WHO,0
64690,WHO,0
64738,WHO,0
64778,WHO,0
64934,WHO,0
64996,WHO,1
65039,WHO,0
65450,WHO,0
65756,WHO,0
65780,WHO,1
76123,WHO,0
78155,WHO,0
78270,WHO,0
79747,WHO,0
88110,WHO,1
95527,WHO,0
97531,WHO,0
97786,WHO,0
97868,WHO,0
120052,WHO,1
124802,WHO,0
124955,WHO,0
135382,WHO,0
135859,WHO,1
136457,WHO,0
136506,WHO,0
136519,WHO,0
136625,WHO,0
136900,WHO,0
137238,WHO,0
137560,WHO,1
138066,WHO,0
138067,WHO,0
138114,WHO,0
139579,WHO,0
139703,WHO,0
139816,WHO,0
139912,WHO,0
140615,WHO,1
147254,ALL,0
147466,ALL,0
147472,ALL,0
148010,ALL,1
150288,WHO,0
150618,WHO,0
150911,WHO,0
151187,WHO,0
151209,WHO,0
151298,WHO,0
151793,WHO,0
151941,WHO,0
155629,WHO,1
164427,WHO,0
166080,WHO,0
166303,WHO,1
166977,WHO,0
166981,WHO,0
167302,WHO,1
167415,WHO,0
167452,WHO,0
167544,WHO,0
168533,WHO,0
169588,WHO,0
169624,WHO,0
170129,WHO,0
171262,WHO,0
171319,WHO,0
171338,WHO,1
171384,WHO,0
171872,WHO,0
171904,WHO,0
173489,WHO,0
174814,ALL,0
177928,WHO,0
177994,WHO,0
178516,WHO,0
178627,WHO,0
179578,WHO,1
179870,WHO,1
180352,WHO,0
181177,WHO,0
373600,WHO,0
374586,ALL,0
375006,ALL,0
700059,WHO,0
707408,WHO,1
708210,WHO,0
741025,WHO,0
790033,WHO,0
810095,WHO,0
810360,WHO,1
810511,WHO,1
810512,WHO,1
812563,WHO,1
820840,WHO,0
888309,WHO,0
892540,WHO,1
6914,ALL,0
6929,ALL,0
9282,WHO,0
12661,WHO,0
13638,WHO,0
14320,WHO,0
14362,WHO,0
14896,WHO,0
18147,WHO,0
18570,WHO,0
19526,WHO,1
19594,WHO,0
22417,ALL,1
34214,WHO,1
34306,WHO,0
45604,WHO,0
50042,WHO,0
52378,WHO,0
52536,WHO,1
52648,WHO,0
53661,WHO,0
54085,WHO,0
54349,WHO,0
54354,WHO,1
55057,WHO,0
55070,WHO,0
55474,WHO,0
55481,WHO,0
55654,WHO,0
55734,WHO,0
55801,WHO,0
55837,WHO,0
55896,WHO,0
56073,WHO,0
56332,WHO,0
56463,WHO,0
56483,WHO,0
56498,WHO,0
56576,WHO,0
56827,WHO,0
56933,WHO,0
57097,WHO,0
57681,WHO,0
57726,WHO,0
57760,WHO,0
58627,WHO,1
61780,WHO,0
61863,WHO,1
62036,WHO,0
64635,WHO,0
64867,WHO,0
65519,WHO,0
76214,WHO,1
77895,WHO,0
78142,WHO,0
78295,WHO,0
79838,WHO,0
79839,WHO,0
97045,WHO,0
97854,WHO,0
120049,WHO,1
126325,WHO,0
135067,WHO,0
135124,WHO,0
135638,WHO,0
136664,WHO,0
136701,WHO,0
136737,WHO,0
136796,WHO,0
136974,WHO,0
137338,WHO,0
137402,WHO,0
137535,WHO,0
139506,WHO,0
139710,WHO,1
147537,ALL,0
147791,ALL,0
147901,ALL,1
147937,ALL,1
148005,ALL,0
148030,ALL,1
148086,ALL,1
148111,ALL,1
148296,ALL,1
150186,WHO,0
150642,WHO,0
150654,WHO,0
150880,WHO,0
151058,WHO,0
151179,WHO,0
151184,WHO,0
151197,WHO,0
151239,WHO,0
151337,WHO,0
151376,WHO,0
151658,WHO,0
151924,WHO,0
155566,WHO,1
155575,WHO,0
165392,WHO,1
165414,WHO,1
166300,WHO,0
167386,WHO,0
168279,WHO,0
168386,WHO,0
169508,WHO,0
169921,WHO,0
170056,WHO,0
173262,WHO,0
173499,WHO,0
174339,WHO,0
178443,WHO,0
180589,WHO,1
181082,WHO,0
181170,WHO,0
181224,WHO,0
181328,WHO,0
181508,WHO,0
182826,WHO,1
373591,WHO,0
373595,WHO,1
707383,WHO,0
708202,WHO,0
725687,WHO,1
740972,WHO,1
741010,WHO,0
808411,WHO,0
810159,WHO,0
810307,WHO,0
810348,WHO,0
810370,WHO,0
810492,WHO,1
892534,WHO,0
6880,ALL,0
6882,ALL,0
6940,ALL,0
8568,ALL,0
16283,WHO,0
16473,WHO,0
17149,WHO,0
18068,WHO,0
18119,WHO,0
18314,WHO,1
18882,WHO,0
18952,WHO,0
19430,WHO,0
34295,WHO,1
34488,WHO,1
45473,WHO,1
50384,WHO,1
52308,WHO,0
52309,WHO,0
52541,WHO,0
53287,WHO,1
53326,WHO,0
53333,WHO,0
53594,WHO,0
53729,WHO,0
53882,WHO,0
54448,WHO,1
54494,WHO,0
54534,WHO,0
